"x"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",2
"12",2
"13",2
"14",2
"15",2
"16",3
"17",3
"18",3
"19",3
"20",3
"21",4
"22",4
"23",4
"24",4
"25",4
"26",4
"27",4
"28",4
"29",4
"30",4
"31",5
"32",5
"33",5
"34",5
"35",5
"36",6
"37",6
"38",6
"39",6
"40",6
"41",7
"42",7
"43",7
"44",7
"45",7
"46",8
"47",8
"48",8
"49",8
"50",8
"51",9
"52",9
"53",9
"54",9
"55",9
"56",9
"57",9
"58",9
"59",9
"60",9
"61",10
"62",10
"63",10
"64",10
"65",10
"66",11
"67",11
"68",11
"69",11
"70",11
"71",12
"72",12
"73",12
"74",12
"75",12
"76",13
"77",13
"78",13
"79",13
"80",13
"81",14
"82",14
"83",14
"84",14
"85",14
"86",15
"87",15
"88",15
"89",15
"90",15
"91",15
"92",15
"93",15
"94",15
"95",15
"96",16
"97",16
"98",16
"99",16
"100",16
